"","submitter_name","comment_url","comment_txt1","comment_txt","comment_type","comment_id","comment_title","comment_text","organization","org_type","org_name","org_name_short","coalition_comment","coalition_type","docket_id","docket_title","docket_type","proposed_url","final_url"
"233","Patrick Smith","https://www.regulations.gov/document?D=CFPB-2016-0025-208746","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-208746","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-208746-1.txt","org","CFPB-2016-0025-208746","Ex Parte Submission, ACCE Institute","See Attached","ACCE Institute","ngo;corp;coalition","ACCE Institute",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"234","Ron Fong","https://www.regulations.gov/document?D=CFPB-2016-0025-154029","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-154029","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-154029-1.txt","org","CFPB-2016-0025-154029","Comment Submitted by Ron Fong, Asian Pacific Islander Small Business Program","See attached file(s)","Asian Pacific Islander Small Business Program","ngo","Asian Pacific Islander Small Business Program",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"235","Shawna Reeves","https://www.regulations.gov/document?D=CFPB-2016-0025-153639","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-153639","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-153639-1.txt","org","CFPB-2016-0025-153639","Comment Submitted by Shawna Reeves, Elder Abuse Prevention Program, Institute on Aging","Please see attached our comments on the CFPB's proposed payday lending rule.

Thank you,

Shawna Reeves
Director, Elder Abuse Prevention
Institute on Aging","Elder Abuse Prevention Program, Institute on Aging","ngo;nonprofit","Elder Abuse Prevention Program, Institute on Aging",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"236","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-186568","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-186568","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-186568-1.txt","org","CFPB-2016-0025-186568","Comment Submitted by LendUp","See attached","LendUp","Corp;Business","LendUp",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"237","Mary Hunter,","https://www.regulations.gov/document?D=CFPB-2016-0025-211873","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-211873","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-211873-1.txt","org","CFPB-2016-0025-211873","Comment Submitted by Mary Hunter, Housing Initiative Partnership, Inc.","See attached","Housing Initiative Partnership, Inc.","ngo;charity;advocacy","Housing Initiative Partnership, Inc.",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"238","Erin Macey","https://www.regulations.gov/document?D=CFPB-2016-0025-211879","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-211879","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-211879-1.txt","org","CFPB-2016-0025-211879","Comment Submitted by Erin Macey, Indiana Institute for Working Families","See attached","Indiana Institute for Working Families","ngo;advocacy","Indiana Institute for Working Families",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"239","Joel Rubin","https://www.regulations.gov/document?D=CFPB-2016-0025-211920","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-211920","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-211920-1.txt","org","CFPB-2016-0025-211920","Comment Submitted by Joel Rubin, NASW IL Chapter","See attached","NASW IL Chapter","ngo;professional;membership","NASW IL Chapter","NASW","Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"240","Katie Thompson","https://www.regulations.gov/document?D=CFPB-2016-0025-211922","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-211922","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-211922-1.txt","org","CFPB-2016-0025-211922","Ex Parte submission, Center for Public Justice","See attached","Center for Public Justice","corp group;coalition","Center for Public Justice",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"241","Rev. Jabulani McCalister","https://www.regulations.gov/document?D=CFPB-2016-0025-208913","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-208913","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-208913-1.txt","org","CFPB-2016-0025-208913","Ex Parte Submission, Rhode Island State Council of Churches","See Attached","Rhode Island State Council of Churches","ngo;faith","Rhode Island State Council of Churches",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"242","David Lander","https://www.regulations.gov/document?D=CFPB-2016-0025-208788","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-208788","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-208788-1.txt","org","CFPB-2016-0025-208788","Comment Submitted by David A Lander, Jews United for Justice","See attached","Jews United for Justice","ngo;advocacy","Jews United for Justice",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"243","Matt Sapp","https://www.regulations.gov/document?D=CFPB-2016-0025-208842","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-208842","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-208842-1.txt","org","CFPB-2016-0025-208842","Comment Submitted by Matt Sapp, HERITAGE Fellowship, Faith Leaders for Fair Lending","See attached","HERITAGE Fellowship, Faith Leaders for Fair Lending","ngo;faith","HERITAGE Fellowship, Faith Leaders for Fair Lending",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"244","COHHIO COHHIO","https://www.regulations.gov/document?D=CFPB-2016-0025-144134","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-144134","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-144134-1.txt","org","CFPB-2016-0025-144134","Multiple Comments Submitted by COHHIO (4 Submissions)","See Attached","COHHIO","ngo;advocacy","COHHIO",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"245","Gregg Norris","https://www.regulations.gov/document?D=CFPB-2016-0025-144286","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-144286","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-144286-1.txt","org","CFPB-2016-0025-144286","Comment from Gregg Norris, Coastal Federal Credit Union","See attached file(s)","Coastal Federal Credit Union","ngo;philanthropy","Step Up Savannah",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"246","Brian Corbin","https://www.regulations.gov/document?D=CFPB-2016-0025-144903","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-144903","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-144903-1.txt","org","CFPB-2016-0025-144903","Comment submitted by Brian R. Corbin, Catholic Charities USA","Please see the attached comments from Catholic Charities USA regarding the proposed rule on Payday, Vehicle Title, and Certain High-Cost Installment Loans.  ","Catholic Charities USA","NGO; Faith, Advocacy","Catholic Charities USA",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"247","Mark Herring","https://www.regulations.gov/document?D=CFPB-2016-0025-146530","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-146530","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-146530-1.txt","org","CFPB-2016-0025-146530","Comment Submitted by Mark Herring, Commonwealth of Virginia","See attached","Common Wealth of Virginia","Gov; state","Common Wealth of Virginia",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"248","Sharon Miller","https://www.regulations.gov/document?D=CFPB-2016-0025-145325","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-145325","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-145325-1.txt","org","CFPB-2016-0025-145325","Comment Submitted by Sharon Miller, Renaissance Entrepreneurship Center","See attached file(s)","Renaissance Entrepreneurship Center","NGO; advocacy","Renaissance Entrepreneurship Center",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"249","Scott Dufford","https://www.regulations.gov/document?D=CFPB-2016-0025-145319","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-145319","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-145319-1.txt","org","CFPB-2016-0025-145319","Comment Submitted by Scott Dufford; Midland Texas City Council","See attached file(s)","Midland Texas City Council","gov; local","Midland Texas City Council",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
